delta_margin_logit,delta_margin_prob,k_class_id,k_label,k_rank,l_class_id,l_label,l_rank,sample_idx,shared_only_margin_logit,shared_only_margin_prob,shared_plus_unique_margin_logit,shared_plus_unique_margin_prob
0.0004559755325317383,6.784498691558838e-05,1,1,0,3,3,1,0,0.04319554567337036,0.005828097462654114,0.0436515212059021,0.005895942449569702
0.000830724835395813,0.0001255720853805542,1,1,0,7,7,2,0,0.18586371839046478,0.023382671177387238,0.1866944432258606,0.023508243262767792
0.0010519325733184814,0.0001521185040473938,1,1,0,5,5,3,0,0.22955390810966492,0.0282764732837677,0.2306058406829834,0.028428591787815094
0.0011379420757293701,0.00016281753778457642,1,1,0,9,9,4,0,0.30451706051826477,0.036190763115882874,0.30565500259399414,0.03635358065366745
-0.00039640069007873535,-5.984306335449219e-05,3,3,1,1,1,0,0,-0.04319554567337036,-0.005828097462654114,-0.0435919463634491,-0.005887940526008606
0.0004112124443054199,6.257742643356323e-05,3,3,1,7,7,2,0,0.14266817271709442,0.017554573714733124,0.14307938516139984,0.017617151141166687
0.0006285607814788818,8.869916200637817e-05,3,3,1,5,5,3,0,0.18635836243629456,0.022448375821113586,0.18698692321777344,0.022537074983119965
0.0007218122482299805,0.00010018050670623779,3,3,1,9,9,4,0,0.2613215148448944,0.03036266565322876,0.2620433270931244,0.030462846159934998
-0.0008087009191513062,-0.000122852623462677,7,7,2,1,1,0,0,-0.18586371839046478,-0.023382671177387238,-0.1866724193096161,-0.023505523800849915
-0.0003595203161239624,-5.5946409702301025e-05,7,7,2,3,3,1,0,-0.14266817271709442,-0.017554573714733124,-0.14302769303321838,-0.017610520124435425
0.0002358555793762207,2.820044755935669e-05,7,7,2,5,5,3,0,0.04369019716978073,0.004893802106380463,0.04392605274915695,0.004922002553939819
0.00033973902463912964,4.071742296218872e-05,7,7,2,9,9,4,0,0.11865334957838058,0.012808091938495636,0.11899308860301971,0.012848809361457825
-0.0010468214750289917,-0.0001514032483100891,5,5,3,1,1,0,0,-0.22955390810966492,-0.0282764732837677,-0.2306007295846939,-0.02842787653207779
-0.0005899518728256226,-8.346885442733765e-05,5,5,3,3,3,1,0,-0.18635836243629456,-0.022448375821113586,-0.18694831430912018,-0.022531844675540924
-0.00020338594913482666,-2.450495958328247e-05,5,5,3,7,7,2,0,-0.04369019716978073,-0.004893802106380463,-0.04389358311891556,-0.004918307065963745
9.796023368835449e-05,1.1906027793884277e-05,5,5,3,9,9,4,0,0.07496315240859985,0.007914289832115173,0.07506111264228821,0.007926195859909058
-0.001124352216720581,-0.00016092509031295776,9,9,4,1,1,0,0,-0.30451706051826477,-0.036190763115882874,-0.30564141273498535,-0.03635168820619583
-0.0006733536720275879,-9.381026029586792e-05,9,9,4,3,3,1,0,-0.2613215148448944,-0.03036266565322876,-0.261994868516922,-0.030456475913524628
-0.00030900537967681885,-3.7439167499542236e-05,9,9,4,7,7,2,0,-0.11865334957838058,-0.012808091938495636,-0.1189623549580574,-0.012845531105995178
-9.684264659881592e-05,-1.1883676052093506e-05,9,9,4,5,5,3,0,-0.07496315240859985,-0.007914289832115173,-0.07505999505519867,-0.007926173508167267
0.0004833638668060303,6.812810897827148e-05,1,1,0,3,3,1,1,0.022358566522598267,0.003004997968673706,0.022841930389404297,0.0030731260776519775
0.0007650703191757202,0.0001150965690612793,1,1,0,7,7,2,1,0.17318707704544067,0.02161208540201187,0.1739521473646164,0.02172718197107315
0.001069873571395874,0.00015082210302352905,1,1,0,5,5,3,1,0.2110677808523178,0.02586071938276291,0.21213765442371368,0.026011541485786438
0.0011282563209533691,0.00015851110219955444,1,1,0,9,9,4,1,0.2926460802555084,0.03448178619146347,0.2937743365764618,0.034640297293663025
-0.0005148649215698242,-7.234513759613037e-05,3,3,1,1,1,0,1,-0.022358566522598267,-0.003004997968673706,-0.02287343144416809,-0.0030773431062698364
0.0002817213535308838,4.643946886062622e-05,3,3,1,7,7,2,1,0.1508285105228424,0.018607087433338165,0.1511102318763733,0.01865352690219879
0.0005484074354171753,7.785111665725708e-05,3,3,1,5,5,3,1,0.18870921432971954,0.022855721414089203,0.18925762176513672,0.02293357253074646
0.0006027817726135254,8.521229028701782e-05,3,3,1,9,9,4,1,0.27028751373291016,0.031476788222789764,0.2708902955055237,0.03156200051307678
-0.0007315874099731445,-0.00011017918586730957,7,7,2,1,1,0,1,-0.17318707704544067,-0.02161208540201187,-0.17391866445541382,-0.02172226458787918
-0.000246196985244751,-4.191696643829346e-05,7,7,2,3,3,1,1,-0.1508285105228424,-0.018607087433338165,-0.15107470750808716,-0.01864900439977646
0.0002868548035621643,3.36766242980957e-05,7,7,2,5,5,3,1,0.03788071125745773,0.004248633980751038,0.0381675660610199,0.004282310605049133
0.00034974515438079834,4.182010889053345e-05,7,7,2,9,9,4,1,0.11945901811122894,0.012869700789451599,0.11980876326560974,0.012911520898342133
-0.0010499507188796997,-0.00014834851026535034,5,5,3,1,1,0,1,-0.2110677808523178,-0.02586071938276291,-0.2121177315711975,-0.02600906789302826
-0.0005534738302230835,-7.850676774978638e-05,5,5,3,3,3,1,1,-0.18870921432971954,-0.022855721414089203,-0.18926268815994263,-0.02293422818183899
-0.00028789788484573364,-3.3833086490631104e-05,5,5,3,7,7,2,1,-0.03788071125745773,-0.004248633980751038,-0.03816860914230347,-0.004282467067241669
5.821883678436279e-05,7.748603820800781e-06,5,5,3,9,9,4,1,0.0815783143043518,0.008621066808700562,0.08163653314113617,0.008628815412521362
-0.0010130703449249268,-0.0001429244875907898,9,9,4,1,1,0,1,-0.2926460802555084,-0.03448178619146347,-0.29365915060043335,-0.03462471067905426
-0.0005627572536468506,-7.953494787216187e-05,9,9,4,3,3,1,1,-0.27028751373291016,-0.031476788222789764,-0.270850270986557,-0.031556323170661926
-0.0003155916929244995,-3.7997961044311523e-05,9,9,4,7,7,2,1,-0.11945901811122894,-0.012869700789451599,-0.11977460980415344,-0.01290769875049591
-4.898756742477417e-05,-6.668269634246826e-06,9,9,4,5,5,3,1,-0.0815783143043518,-0.008621066808700562,-0.08162730187177658,-0.008627735078334808
0.00022730231285095215,3.644824028015137e-05,1,1,0,3,3,1,2,0.037601590156555176,0.005194306373596191,0.03782889246940613,0.005230754613876343
0.0005511194467544556,9.059906005859375e-05,1,1,0,7,7,2,2,0.19107510149478912,0.024481259286403656,0.19162622094154358,0.02457185834646225
0.0009154677391052246,0.00013405829668045044,1,1,0,5,5,3,2,0.2489963173866272,0.03102458268404007,0.24991178512573242,0.03115864098072052
0.0010551214218139648,0.0001495853066444397,1,1,0,9,9,4,2,0.32856452465057373,0.03941723704338074,0.3296196460723877,0.03956682235002518
-0.00024372339248657227,-3.869831562042236e-05,3,3,1,1,1,0,2,-0.037601590156555176,-0.005194306373596191,-0.03784531354904175,-0.005233004689216614
0.0003185570240020752,5.328655242919922e-05,3,3,1,7,7,2,2,0.15347351133823395,0.019286952912807465,0.15379206836223602,0.019340239465236664
0.0006697028875350952,9.525567293167114e-05,3,3,1,5,5,3,2,0.21139472723007202,0.025830276310443878,0.21206443011760712,0.02592553198337555
0.0008068680763244629,0.00011058151721954346,3,3,1,9,9,4,2,0.29096293449401855,0.034222930669784546,0.291769802570343,0.03433351218700409
-0.0005187690258026123,-8.635222911834717e-05,7,7,2,1,1,0,2,-0.19107510149478912,-0.024481259286403656,-0.19159387052059174,-0.024567611515522003
-0.000321805477142334,-5.412101745605469e-05,7,7,2,3,3,1,2,-0.15347351133823395,-0.019286952912807465,-0.15379531681537628,-0.01934107393026352
0.0003803521394729614,4.5299530029296875e-05,7,7,2,5,5,3,2,0.057921215891838074,0.006543323397636414,0.058301568031311035,0.0065886229276657104
0.0005358457565307617,6.239861249923706e-05,7,7,2,9,9,4,2,0.1374894231557846,0.014935977756977081,0.13802526891231537,0.014998376369476318
-0.0009005516767501831,-0.0001320093870162964,5,5,3,1,1,0,2,-0.2489963173866272,-0.03102458268404007,-0.24989686906337738,-0.031156592071056366
-0.0006779283285140991,-9.626150131225586e-05,5,5,3,3,3,1,2,-0.21139472723007202,-0.025830276310443878,-0.21207265555858612,-0.025926537811756134
-0.0003671795129776001,-4.380941390991211e-05,5,5,3,7,7,2,2,-0.057921215891838074,-0.006543323397636414,-0.058288395404815674,-0.006587132811546326
0.00015485286712646484,1.7076730728149414e-05,5,5,3,9,9,4,2,0.07956820726394653,0.008392654359340668,0.079723060131073,0.008409731090068817
-0.00102996826171875,-0.00014678388833999634,9,9,4,1,1,0,2,-0.32856452465057373,-0.03941723704338074,-0.3295944929122925,-0.039564020931720734
